date,station,city,pressure,wind_speed,wind_direction,temperature,humidity,rain20,rain08,cloud,visibility,phenomenon
20150420,504,E,848.3,6.1,999003,11.2,58,3.3,3.2,999999,20000,"80,"
20150421,201,B,1005.2,4.9,999002,23.3,68,0.1,0,67,6587,"80,"
20150421,501,E,792.9,5.3,999007,5.5,56,0,0,999999,336,"03,02,"
20150421,502,E,816.2,3.7,999015,7.9,68,1.4,0,67,40000,"80,02,03,"
20150421,503,E,837.8,3.6,999007,8,69,0.1,0,100,200,"80,01,02,10,42[200],"
20150421,504,E,853.1,2.6,999001,11.6,56,0.1,0,999999,20000,"60,"
20150422,201,B,1009.3,4.5,999003,23.6,65,0,0,100,10279,
20150422,501,E,790.4,4.7,999008,9.5,36,0,0,999999,12530,
20150422,502,E,812.8,6.4,999008,11.9,45,0,0,67,50000,
20150422,503,E,834.2,4.4,999007,11.4,43,0,0,53,20000,
20150422,504,E,849.1,3.7,999002,14.5,38,0,0,999999,17000,
20150423,201,B,1010.7,4.5,999004,23.2,56,0,999990,100,15576,
20150423,501,E,792.9,5.4,999003,10.3,26,0,0,999999,20722,
20150423,502,E,815.2,6.9,999007,12.3,41,0,0,100,50000,
20150423,503,E,836.4,4.4,999003,13.2,33,0,0,100,20000,
20150423,504,E,851.6,3.1,999004,16.1,35,0,0,999999,13000,
20150424,201,B,1010,3.6,999011,24.4,68,999990,0,97,6567,"80,"
20150424,501,E,794.5,10.2,999015,10.5,34,0,0,999999,12247,
20150424,502,E,816.7,5.7,999011,12.3,32,0,0,93,45000,
20150424,503,E,838,6,999014,11.9,32,0,0,77,15000,
20150424,504,E,853.2,3.3,999003,15.2,30,0,0,999999,17000,
20150425,201,B,1009.2,3.5,999007,24.2,69,0,0,90,3610,"05,"
20150425,501,E,791.9,8.4,999002,10.3,44,0.1,0.1,999999,18778,
20150425,502,E,814.5,7.6,999011,12.9,43,0,0,93,35000,
20150425,503,E,835.6,9.9,999015,13.6,38,0,0,43,12000,
20150425,504,E,850.5,3.9,999012,16.6,35,0,0,999999,20000,
20150426,201,B,1009.3,3.9,999011,24.3,68,0,0,13,15477,
20150426,501,E,789.3,8.1,999013,11.7,36,0,0,999999,24212,
20150426,502,E,811.5,8.5,999015,14.7,38,0,0,17,40000,
20150426,503,E,832.4,7.5,999001,14.5,36,0,0,13,20000,
20150426,504,E,847.5,3.6,999013,17.8,34,0,0,999999,20000,
20150427,201,B,1006.8,6.1,999011,25.1,69,0,0,13,9119,
20150427,501,E,788.1,5.7,999007,14.4,20,0,0,999999,9339,
20150427,502,E,810.1,4.7,999004,16.3,21,0,0,0,50000,
20150427,503,E,830.9,4.2,999007,14.9,22,0,0,0,25000,
20150427,504,E,845.7,2.8,999004,18.3,23,0,0,999999,20000,
20150428,201,B,1004.3,5.8,999011,25.1,76,0,0,70,8924,
20150428,501,E,787.7,6,999007,16,17,0,0,999999,14206,
20150428,502,E,809.6,7,999008,17.5,23,0,0,0,50000,
20150428,503,E,830.2,5.4,999005,17.2,18,0,0,0,25000,
20150428,504,E,844.7,3.5,999003,20.5,19,0,0,999999,17000,
20150429,201,B,1003.5,5.4,999011,26.4,78,0,0,77,13909,
20150429,501,E,785.7,5.8,999008,16.2,21,0,0,999999,16384,
20150429,502,E,807.4,8.7,999007,18,32,0,0,67,40000,
20150429,503,E,827.9,5.1,999008,18.5,22,0,0,67,25000,
20150429,504,E,842.5,2.9,999006,20.7,25,0,0,999999,17000,
20150430,201,B,1003.5,5.6,999010,27.5,73,0,0,53,12068,"01,"
20150430,501,E,787.3,7,999016,8.7,57,1.9,1.9,999999,6261,
20150430,502,E,809.5,6.3,999015,10.8,66,1.4,1.7,100,11000,
20150430,503,E,830.8,6.4,999002,12.1,55,1.5,1.7,100,15000,
20150430,504,E,845.7,4,999002,15.2,45,0.4,0.4,999999,17000,
20150501,201,B,1002.6,3.3,999008,27,73,0,0,73,21206,
20150501,501,E,788.2,5.8,999007,9.7,58,0,0,999999,4731,"01,"
20150501,502,E,811,4.5,999010,11.6,59,0.3,0,33,8000,"60,01,10,"
20150501,503,E,832.1,4.1,999004,12.5,60,0.2,0,33,15000,"60,01,"
20150501,504,E,847.1,2.7,999003,15.3,47,999990,0,999999,20000,"60,"
20150502,201,B,1002,8,999011,27.3,77,0,0,83,29922,
20150502,501,E,787.4,8.2,999002,11.8,36,0,0,999999,8511,
20150502,502,E,808.8,6.8,999006,13.7,41,0,999990,90,50000,
20150502,503,E,830,7.1,999003,14.4,35,0,0,93,15000,
20150502,504,E,844.7,4.6,999004,17.7,29,0,0,999999,20000,
20150503,201,B,1002.3,5.8,999012,28.3,76,0,0,50,19871,
20150503,501,E,791.6,7.1,999002,11.1,37,0,0,999999,20589,
20150503,502,E,814.2,6.4,999006,13,41,999990,0,100,50000,"80,"
20150503,503,E,835.4,6.6,999002,15.7,31,0,0,100,30000,
20150503,504,E,850.4,3.7,999002,16.9,35,0,0,999999,25000,
20150504,201,B,1002.6,6.2,999011,28.1,75,0,1,100,14389,
20150504,501,E,789.1,8.5,999002,11,31,0,0,999999,14865,
20150504,502,E,811.2,7.1,999008,13.8,41,0,0,67,40000,
20150504,503,E,832.1,4.2,999009,14.6,25,0,0,30,20000,
20150504,504,E,847,2.9,999003,18,31,0,0,999999,25000,
20150505,201,B,1001.4,4.5,999011,27,80,1,999990,97,8839,"80,"
20150505,501,E,785.9,8.6,999016,10.7,43,0,0.3,999999,19130,
20150505,502,E,808.2,6.3,999007,8.8,75,16.9,16.9,100,10000,
20150505,503,E,828.9,7,999010,11.5,49,0,0,77,20000,
20150505,504,E,844.4,2.8,999004,13.1,60,3.7,3.7,999999,17000,
20150506,201,B,1000.8,4.4,999006,27.2,78,0.4,3,73,8551,"80,"
20150506,501,E,784.6,8.3,999014,9.5,53,0.3,0,999999,4620,"80,"
20150506,502,E,807,8.4,999003,11.1,67,0,0,47,12000,"01,"
20150506,503,E,828.1,8.8,999003,11.7,56,0,0,67,12000,"01,"
20150506,504,E,843,5,999003,15,49,999990,999990,999999,13000,"01,"
20150507,201,B,1002,5,999011,27.8,79,3.6,1,83,3308,"80,"
20150507,501,E,788.4,8.4,999015,8.3,53,0.8,0.8,999999,11511,
20150507,502,E,811.1,8.3,999016,10,63,0.8,0.8,67,15000,
20150507,503,E,832.5,8.9,999001,10.4,53,0.2,0.2,100,20000,
20150507,504,E,847.7,5.7,999002,13.2,50,999990,999990,999999,15000,
20150508,201,B,1001.3,3.7,999011,28,79,0,0,93,24814,"01,"
20150508,501,E,786.9,11.7,999002,8.8,52,0.1,1.8,999999,3348,"01,"
20150508,502,E,808.4,5.9,999011,11.3,57,0,3.5,43,50000,"01,02,"
20150508,503,E,829.9,8.8,999002,11.5,53,0,3.1,40,20000,"01,02,"
20150508,504,E,844.5,2.1,999002,15.5,44,0,1.9,999999,17000,
20150509,201,B,1000.7,6.7,999011,27.9,79,51.3,51.4,80,436,
20150509,501,E,783.3,10.1,999002,11.5,52,1.7,2.2,999999,3935,"60,01,"
20150509,502,E,805.5,9.6,999001,14.7,63,3.5,0.9,60,40000,"80,01,"
20150509,503,E,826.4,10.2,999001,14,65,3.1,0.3,67,15000,"80,"
20150509,504,E,841.1,5.4,999002,17.3,51,1.9,0.3,999999,20000,"80,"
20150510,201,B,1002.1,3.3,999005,26.2,81,0.1,999990,77,13234,"80,"
20150510,501,E,788.9,10.5,999015,5.3,63,2.5,0.3,999999,3865,"60,68,"
20150510,502,E,812,7,999016,7.5,74,4,3.1,100,11000,"60,"
20150510,503,E,833.5,10.3,999002,9.4,53,1,0.7,83,15000,"80,"
20150510,504,E,849,5,999003,10.9,58,1.6,1.3,999999,13000,"60,"
20150511,201,B,1002.6,6.4,999015,26.1,82,39.8,44.8,93,366,"80,"
20150511,501,E,791.2,4.6,999007,6.8,46,0,0,999999,5033,"03,02,"
20150511,502,E,814.4,5,999001,7.9,61,0,0,0,15000,"01,02,"
20150511,503,E,835.7,6.5,999015,9.3,48,0,0,7,15000,"01,02,03,"
20150511,504,E,851.1,2.7,999012,12.4,43,0,0,999999,13000,"01,"
20150512,201,B,1005,5.9,999002,25.6,70,5,0,87,1562,"80,"
20150512,501,E,784,4.8,999008,13.1,27,0,0,999999,11452,
20150512,502,E,806.3,2.9,999008,14.3,38,0,0,13,50000,"01,02,"
20150512,503,E,827.1,4.4,999007,14.8,21,0,0,0,20000,"03,"
20150512,504,E,841.9,2.5,999002,16.7,33,0,0,999999,25000,
20150513,201,B,1004.7,3.8,999006,26.6,74,0,0,67,23371,
20150513,501,E,782.3,7.7,999002,16.7,25,0,0,999999,21782,
20150513,502,E,803.6,5,999007,17.9,43,0,0,80,50000,"01,"
20150513,503,E,824.3,6.1,999002,19.4,21,0,0,100,20000,
20150513,504,E,838.7,4.3,999003,21.6,26,0,0,999999,15000,
20150514,201,B,1004.7,4.1,999011,27.9,75,999990,999990,70,14915,"01,"
20150514,501,E,788.2,6.6,999002,15.1,40,0.1,0.1,999999,19854,
20150514,502,E,809.9,7.7,999009,16.8,34,0,0,100,20000,
20150514,503,E,830.5,5.4,999002,17.3,38,0,0,87,20000,
20150514,504,E,845.3,3.7,999002,20.2,27,0,0,999999,15000,
20150515,201,B,1004.1,6.7,999011,28.7,75,0,1.1,53,31044,"01,"
20150515,501,E,791.5,5.3,999007,14.4,29,0,0,999999,9546,
20150515,502,E,813.6,7.4,999008,16.6,36,0,0,80,40000,
20150515,503,E,834.6,4.1,999004,16.8,35,0,0,100,20000,
20150515,504,E,849.3,2.5,999002,19.9,33,0,0,999999,20000,
20150516,201,B,1003.2,5,999016,25.3,86,8.2,7.1,93,1933,"80,"
20150516,501,E,788.1,5.9,999012,13.8,41,0,0,999999,836,
20150516,502,E,810.3,6.5,999014,13.6,56,999990,999990,100,30000,
20150516,503,E,830.9,6.6,999009,16.6,36,0,0,100,15000,
20150516,504,E,846,3.1,999013,17.6,42,999990,999990,999999,20000,
20150517,201,B,1000.8,7.5,999009,25.4,87,3.8,3.8,100,3070,"80,"
20150517,501,E,784.6,9.3,999002,15,42,0,0,999999,2700,
20150517,502,E,806.6,10.9,999016,15,62,0.2,0.2,90,35000,"01,"
20150517,503,E,827.3,8.6,999015,17.1,50,0.4,0.4,67,20000,"01,"
20150517,504,E,842,9.3,999002,19.1,48,0.7,0.7,999999,15000,
20150518,201,B,1000.3,6.8,999011,27.7,80,1.4,1.6,100,4136,"80,"
20150518,501,E,784.8,6.4,999002,17.3,38,0,0,999999,4668,"06,"
20150518,502,E,806.6,6.5,999008,18.9,44,0,0,67,8000,"05,"
20150518,503,E,827.1,7,999002,20,37,0,0,50,15000,
20150518,504,E,841.5,3.1,999004,22.2,36,0,0,999999,8000,"06,"
20150519,201,B,999.5,6.5,999011,27.5,85,9.8,12.5,100,923,"80,"
20150519,501,E,785.7,6.5,999006,17.9,29,0,4.9,999999,10880,
20150519,502,E,807,6.4,999007,18.7,47,999990,0.3,67,18000,
20150519,503,E,828,6.8,999003,19.7,34,0,0.2,73,20000,
20150519,504,E,842.3,5.5,999003,22.2,36,0,0.2,999999,17000,
20150520,201,B,999,7.8,999011,27.1,86,43.4,48.6,100,500,"80,"
20150520,501,E,789.1,5.8,999015,9,71,16.7,12.1,999999,752,"60,"
20150520,502,E,810.8,8.3,999007,11.9,70,11.3,11,100,5000,"80,"
20150520,503,E,832.4,5,999002,12.4,57,9.6,9.5,100,15000,"80,"
20150520,504,E,847.3,3.9,999012,14.8,54,9.3,9.1,999999,20000,"60,"
20150521,201,B,1000.5,5.4,999004,25,84,8.1,1.9,100,4395,"80,"
20150521,501,E,790.5,5.5,999008,9.7,73,0.3,0.5,999999,7093,
20150521,502,E,813.5,4.3,999015,10.4,75,0,0,100,12000,
20150521,503,E,834.7,3.7,999002,12.2,71,0.1,0,67,12000,"60,01,"
20150521,504,E,849.9,2.6,999003,14.1,59,0,0,999999,15000,
20150522,201,B,1001.4,4.2,999004,23.3,87,8.3,13.8,100,1991,"80,"
20150522,501,E,789.5,7.2,999015,12.2,69,0.6,0.3,999999,3141,"60,01,"
20150522,502,E,811.3,4.1,999007,15.3,62,0,0,100,25000,"01,"
20150522,503,E,832.2,7.1,999002,15.7,66,0,0,93,8000,"01,10,"
20150522,504,E,847,3.5,999003,18.8,50,0,0,999999,15000,
20150523,201,B,998.7,6.3,999016,24.5,93,80.7,73.4,100,226,"80,"
20150523,501,E,786.4,10.4,999015,13.8,56,0.2,0,999999,20810,"80,01,"
20150523,502,E,808.7,6.8,999009,17.1,57,0,0,37,30000,
20150523,503,E,829,4.3,999007,17.8,53,0,0,67,20000,"01,"
20150523,504,E,843.8,3.8,999013,21.3,42,0,0,999999,30000,
20150524,201,B,998.4,8,999011,26.5,87,8.1,8,100,892,"80,10,"
20150524,501,E,783.9,4.2,999016,15.4,50,0,0,999999,18084,
20150524,502,E,806,7.1,999008,17.7,51,0,0,80,35000,"01,"
20150524,503,E,826.2,4.4,999009,19.4,46,0,0,100,15000,
20150524,504,E,840.9,3.3,999004,21.6,40,0,0,999999,20000,
20150525,201,B,999.1,5.1,999011,28.3,81,1,20.3,87,1902,"10,"
20150525,501,E,783.5,5.9,999008,16.4,52,0,0,999999,23349,
20150525,502,E,806,6.2,999007,15.1,70,0.1,0.1,93,25000,
20150525,503,E,826.4,5,999007,17.7,58,0,0,83,15000,
20150525,504,E,840.9,4,999003,19.9,51,999990,999990,999999,20000,
20150526,201,B,1000.5,7.6,999011,27,89,19.9,0.6,100,407,"80,10,"
20150526,501,E,784.7,7.7,999002,15.7,53,0,0,999999,7013,"01,"
20150526,502,E,806.8,5.3,999008,16.1,64,0,0,100,30000,"01,"
20150526,503,E,827.5,7.2,999014,16,71,0.3,0.3,100,15000,"01,"
20150526,504,E,842.1,4.5,999003,20,51,999990,999990,999999,15000,
20150527,201,B,999.7,8.2,999011,29.1,82,1.1,1.1,67,3619,"01,"
20150527,501,E,785.5,6.1,999016,15.3,44,0.1,0.1,999999,10725,
20150527,502,E,807,4.3,999001,17.8,49,0.1,13.9,67,11000,
20150527,503,E,827.8,4.6,999003,17.7,47,0,2.6,100,12000,
20150527,504,E,842.3,3.7,999003,20.5,43,999990,7,999999,10000,
20150528,201,B,997.9,7.6,999011,29.6,79,0,0,70,3814,
20150528,501,E,787.2,5.2,999016,10.6,74,0.1,0.2,999999,17538,"60,"
20150528,502,E,809.6,4.5,999015,11.3,93,15.4,1.6,100,8000,"80,60,10,"
20150528,503,E,830.8,4.7,999002,13.3,79,3.7,1.1,100,20000,"80,"
20150528,504,E,845.9,3.4,999003,14.2,78,8.9,1.9,999999,12000,"80,60,"
20150529,201,B,998.9,7.7,999011,30,75,0,0,83,8083,
20150529,501,E,788.4,7.6,999015,13.6,59,1.4,1.3,999999,8938,"80,"
20150529,502,E,810.9,9.1,999016,12.8,76,0.5,0.6,50,35000,"60,01,"
20150529,503,E,831.7,9.8,999016,14.3,78,4.1,4.1,57,8000,"01,10,"
20150529,504,E,846.8,7.4,999003,16.2,65,0.8,1.6,999999,15000,"01,"
20150530,201,B,1000.3,8.7,999011,29,80,7.4,8.4,77,1385,
20150530,501,E,787.3,6.6,999007,14.1,53,3.7,3.7,999999,3780,
20150530,502,E,809.4,6.3,999001,16,59,0.1,0,50,50000,"80,"
20150530,503,E,830.5,7.6,999001,15.5,69,0,0,67,12000,"01,"
20150530,504,E,845,3.5,999003,19.3,53,0.8,999990,999999,20000,"80,"
20150531,201,B,999.9,5.7,999011,27.9,80,1,4.5,90,5893,"80,"
20150531,501,E,784.2,5.2,999015,14,62,0.1,0.1,999999,9123,
20150531,502,E,806.2,6.3,999007,14.6,76,0.1,0.8,100,35000,"01,"
20150531,503,E,827,4.9,999015,14.1,81,1.5,1.6,100,15000,
20150531,504,E,841.6,3.1,999004,17.8,60,3.1,3.3,999999,20000,
20150601,201,B,1000.5,4.8,999011,28.4,85,15.3,11.1,100,1019,"80,"
20150601,501,E,785.7,6.3,999016,15,46,999990,0,999999,5777,"80,"
20150601,502,E,807.8,5,999015,15.7,65,0.7,0,100,6000,"80,10,"
20150601,503,E,828.3,4.2,999002,17.8,55,0.1,0,60,12000,"80,01,"
20150601,504,E,843.2,2.4,999013,19.4,52,0.2,999990,999999,10000,"80,"
20150602,201,B,1001.8,5.8,999011,29.3,76,1.2,0.9,93,4274,"80,"
20150602,501,E,787.7,4.8,999009,14.7,51,0.1,4.7,999999,9787,
20150602,502,E,809.8,3.3,999007,15.1,69,0.2,0.2,100,13000,
20150602,503,E,830.5,3,999003,18.3,43,0,0,100,12000,
20150602,504,E,845.3,2.3,999004,19.4,46,999990,999990,999999,20000,"80,"
20150603,201,B,1002.7,8,999011,29.6,74,0,0,87,30159,
20150603,501,E,790.7,6,999015,11.2,74,4.8,1,999999,8005,"80,"
20150603,502,E,812.8,6.7,999015,12.8,79,0,1.1,100,12000,
20150603,503,E,834,3.4,999002,14.7,68,0.1,0.1,100,15000,
20150603,504,E,848.8,2.6,999002,16.7,58,999990,0.2,999999,15000,
20150604,201,B,1001.7,7,999011,29.3,76,0,0,67,29753,"01,"
20150604,501,E,791.3,9.5,999015,13.1,48,0.8,0,999999,13591,"80,01,"
20150604,502,E,814.3,6.4,999001,14.1,54,1.1,0,33,20000,"80,"
20150604,503,E,835.2,4.9,999002,16.8,38,0,0,23,30000,
20150604,504,E,850.3,3.9,999003,18,41,0.2,0,999999,25000,"60,"
20150605,201,B,1000.3,6.1,999011,27.5,85,6.1,11.4,93,1521,
20150605,501,E,786.4,6.2,999002,15.4,39,0,0,999999,8925,
20150605,502,E,807.9,4.8,999007,16.4,48,0,0,43,35000,
20150605,503,E,828.6,4.8,999003,18.4,32,0,0,47,15000,
20150605,504,E,843,3.4,999003,21.3,32,0,0,999999,20000,
20150606,201,B,1000.2,7.9,999011,28.5,79,5.3,0,77,1316,"80,"
20150606,501,E,785.8,8.3,999002,16.9,36,0.2,0.2,999999,27727,
20150606,502,E,807.5,6.2,999010,17.4,58,0,0,73,50000,
20150606,503,E,828,6.2,999003,20,31,0,0,63,20000,
20150606,504,E,842.6,4.2,999004,22.2,37,0,0,999999,20000,
20150607,201,B,1001.4,6.4,999011,29.7,74,0,0,43,29808,
20150607,501,E,787.7,8.1,999015,12.8,66,4.7,4.7,999999,8090,
20150607,502,E,809.7,6.4,999015,15.5,52,0,0,93,18000,
20150607,503,E,830.6,6.6,999003,16.3,51,0.1,0.1,100,20000,
20150607,504,E,845.4,3.2,999004,19.7,37,999990,999990,999999,25000,
20150608,201,B,1000.8,7.3,999011,29.8,74,999990,999990,40,32435,"01,"
20150608,501,E,786.6,4.3,999007,14.2,56,0.2,0.2,999999,2427,"01,"
20150608,502,E,808.7,5.4,999008,16.7,49,0,0,80,35000,"01,"
20150608,503,E,829.4,5.7,999012,16.9,51,0,0,63,25000,"01,"
20150608,504,E,844.1,3.4,999016,20.4,38,0.1,0.1,999999,15000,"80,"
20150609,201,B,999.9,7.9,999011,29.9,75,0,0,73,11091,
20150609,501,E,783.3,6.8,999002,14.2,58,1.4,5,999999,5743,
20150609,502,E,804.8,7.9,999002,17.7,50,0,0.5,67,20000,"01,"
20150609,503,E,825.6,9,999002,19.1,42,1.4,2.2,73,20000,
20150609,504,E,839.9,6.4,999003,21.6,39,999990,0.3,999999,25000,
20150610,201,B,999.9,6.5,999011,29.5,79,1.7,1.7,77,4046,
20150610,501,E,789.2,8.8,999015,13,55,3.6,999990,999999,3515,"80,"
20150610,502,E,811.7,5.3,999002,16,46,0.5,0,77,13000,"80,"
20150610,503,E,832.4,6.3,999001,16.8,57,0.8,0,100,15000,"80,"
20150610,504,E,847.4,4.2,999004,19.6,39,0.3,999990,999999,11000,"80,"
20150611,201,B,1000.7,8.2,999011,30,77,0,2.3,83,25345,
20150611,501,E,789.5,4.6,999009,14.2,39,0,0,999999,2855,
20150611,502,E,811.8,4,999012,16.6,33,0,0,37,40000,
20150611,503,E,832.5,3.8,999014,17.7,30,0,0,33,20000,
20150611,504,E,847.3,3.2,999004,20.8,24,0,0,999999,20000,
20150612,201,B,1001.1,7.1,999011,29.4,78,3,0.7,70,3444,"80,"
20150612,501,E,787.9,5,999008,16.8,29,0,0,999999,10952,
20150612,502,E,809.5,3.4,999008,17.6,39,0,0,100,35000,
20150612,503,E,830.1,5.1,999003,20.1,25,0,0,70,30000,
20150612,504,E,844.7,2.7,999012,22.2,22,0,0,999999,15000,
20150613,201,B,1000.6,6.2,999011,30,74,0,0,93,7165,
20150613,501,E,786.8,4.2,999009,16.1,33,0,0,999999,13386,
20150613,502,E,808.6,4.7,999008,17.9,35,0,0,100,40000,
20150613,503,E,829,3.6,999008,19.1,29,0,0,100,30000,
20150613,504,E,843.7,2.8,999004,21.2,27,0,0,999999,20000,
20150614,201,B,1000.9,6.1,999011,29.4,76,4.9,4.9,80,3195,
20150614,501,E,784.8,4.2,999003,18.4,37,0,0,999999,7430,
20150614,502,E,806.8,7.2,999008,18.9,45,0,0,100,40000,
20150614,503,E,826.9,4,999009,21.9,31,0,0,100,30000,
20150614,504,E,841.5,2.8,999003,23.8,31,0,0,999999,25000,
20150615,201,B,1002.1,5.2,999011,30.2,69,0,0,63,21761,
20150615,501,E,783.6,4.6,999009,18.6,43,0,0,999999,10229,
20150615,502,E,805.6,8,999007,18.6,55,0,0,100,40000,"01,"
20150615,503,E,825.7,4.8,999009,21.3,45,0,0,87,20000,
20150615,504,E,840.3,2.8,999004,23.8,39,0,999990,999999,20000,
20150616,201,B,1000.9,5.7,999011,30.2,70,0,0,40,44132,"01,"
20150616,501,E,783.9,6.2,999015,17.1,51,0,0,999999,10062,
20150616,502,E,805.1,6,999008,20.3,46,0,0,100,40000,
20150616,503,E,825.6,5.5,999003,21.2,43,0,0,100,20000,
20150616,504,E,839.7,3.5,999003,24.5,34,999990,0,999999,25000,"80,"
20150617,201,B,998.6,7.8,999011,30,74,999990,999990,33,8279,
20150617,501,E,786.6,5.6,999011,17.5,46,0,0,999999,13445,
20150617,502,E,808.2,5.6,999008,18.2,56,0,0,100,40000,
20150617,503,E,828.6,5.8,999015,20.8,45,0,0,100,20000,
20150617,504,E,843.3,3.1,999011,22.4,39,0,0,999999,20000,
20150618,201,B,997.9,5.7,999011,30.4,72,999990,0,73,31511,"80,"
20150618,501,E,787.1,4.8,999008,18.6,46,0.1,1.9,999999,14275,
20150618,502,E,809.1,4.7,999008,19.1,49,0,0,100,40000,
20150618,503,E,829.3,3.8,999006,21.5,45,0,0,93,20000,
20150618,504,E,844,2.5,999001,23.3,38,0,0,999999,20000,
20150619,201,B,998.8,6.1,999011,30.4,72,0,0,43,35871,
20150619,501,E,789.2,6.1,999002,13.7,75,5.7,19.8,999999,9481,"60,"
20150619,502,E,810.1,4,999015,18.6,64,8,13.9,100,11000,
20150619,503,E,831.2,5.5,999003,20,55,1.6,5,100,15000,
20150619,504,E,845.7,3.3,999003,21.7,53,4.5,8.6,999999,11000,
20150620,201,B,999.2,5,999011,30.1,72,999990,999990,63,50034,
20150620,501,E,788.9,4.1,999007,13.2,77,15.9,0,999999,6306,"60,"
20150620,502,E,811,5.5,999015,15.1,83,5.9,999990,47,6000,"80,60,10,"
20150620,503,E,831.8,3.1,999007,16.7,77,3.6,0.2,53,15000,"80,"
20150620,504,E,846.9,2.6,999013,18.6,65,4.4,0.3,999999,15000,"60,"
20150621,201,B,998,5.7,999007,30.1,73,7.3,31.1,83,1674,
20150621,501,E,784.3,8.1,999002,16.2,63,0.4,0.4,999999,7979,"01,"
20150621,502,E,806.6,6,999002,18.5,57,0,0,37,35000,"01,"
20150621,503,E,826.6,7.4,999001,19.3,61,0,0,43,15000,"01,"
20150621,504,E,841.3,4.7,999002,22.2,47,0,999990,999999,25000,
20150622,201,B,995.9,4,999007,27.9,86,35,18,63,702,"80,"
20150622,501,E,783.2,4.4,999015,14.6,72,0.4,1.4,999999,12735,
20150622,502,E,804.5,5.3,999007,14.3,94,11.7,12.8,100,4000,"01,"
20150622,503,E,825.2,2.6,999015,16.8,72,1.7,2.7,100,20000,
20150622,504,E,839.9,2,999012,18.4,70,14.6,15.1,999999,12000,"80,"
20150623,201,B,996.4,4.5,999006,28.2,82,21.4,18.6,100,874,"80,"
20150623,501,E,783.5,3.8,999006,15.9,77,1,0,999999,4753,"60,"
20150623,502,E,805.5,4.1,999015,17,81,1.3,0.2,100,6000,"60,10,"
20150623,503,E,826,3.2,999004,18.3,80,1,0,100,13000,"80,"
20150623,504,E,840.8,2.6,999003,20.4,65,0.5,0.4,999999,20000,"60,"
20150624,201,B,997.8,6.2,999010,28.2,83,12.5,13,87,2666,"80,"
20150624,501,E,785,3.4,999008,14.2,85,1.6,1.8,999999,2203,
20150624,502,E,806.8,4.5,999015,16.7,86,0.2,0.2,100,11000,"01,"
20150624,503,E,827.5,2.2,999010,16.9,89,1.5,1.5,100,15000,"01,"
20150624,504,E,842.2,2.1,999005,19.7,70,0.5,0.3,999999,12000,"60,"
20150625,201,B,998.5,4.7,999010,27.8,88,15.9,11.6,100,1179,"80,"
20150625,501,E,782.4,4.5,999008,17.9,66,0.2,0,999999,4924,"60,01,"
20150625,502,E,804.6,4.4,999008,19.2,71,0,0,53,20000,"01,"
20150625,503,E,824.7,2.7,999006,20.1,68,0,0,77,300,"10,42[300],"
20150625,504,E,839.4,2.2,999002,22.6,61,0.2,0,999999,12000,"60,01,"
20150626,201,B,998.5,7,999011,29.3,80,0.2,999990,43,5811,"80,"
20150626,501,E,777.9,4.1,999007,20.6,58,0.1,0.1,999999,7552,"01,"
20150626,502,E,799.4,6,999007,21.2,73,0,0,60,45000,"01,"
20150626,503,E,819.1,3.9,999005,23.7,58,0,0,73,15000,"01,"
20150626,504,E,833.4,2.8,999004,25.5,54,0,0,999999,25000,
20150627,201,B,1000.7,6.1,999011,30.4,73,0,2.5,20,27011,"01,"
20150627,501,E,780.4,5,999015,21.8,63,999990,0,999999,27033,"80,"
20150627,502,E,802.2,8.4,999008,20.9,81,0,0,90,20000,
20150627,503,E,822,4.7,999007,24.5,62,0,0,87,20000,
20150627,504,E,836.1,3,999004,25.8,59,0,0,999999,20000,
20150628,201,B,1002.1,6,999011,30,76,2.5,0,63,7354,"80,"
20150628,501,E,783,5,999008,18.4,82,0.2,0.2,999999,10144,
20150628,502,E,804.6,7,999007,19.7,81,3.1,3.1,100,12000,
20150628,503,E,825,5,999007,20.9,79,3.1,3.1,100,15000,"01,"
20150628,504,E,839.3,3.6,999003,23.1,65,999990,999990,999999,20000,
20150629,201,B,1000.6,6.4,999011,29.8,75,0,0,33,40101,"01,"
20150629,501,E,786.3,2.5,999007,17.9,80,999990,0,999999,9272,"80,"
20150629,502,E,808.1,3.5,999015,19,74,0.6,1,100,8000,
20150629,503,E,828.4,3.1,999011,20.3,80,0,0,100,15000,"01,"
20150629,504,E,843,1.9,999003,22.7,64,999990,999990,999999,15000,
20150630,201,B,998.6,5.6,999011,30.3,74,0,0,77,15462,
20150630,501,E,788.4,6.6,999002,18,67,0.2,0.2,999999,22863,
20150630,502,E,810.1,3.2,999011,19.7,66,0.4,0,100,25000,"60,"
20150630,503,E,830.6,4.4,999002,21.5,66,0.1,0.1,97,20000,"01,"
20150630,504,E,845.3,3.1,999014,23.9,49,999990,999990,999999,15000,
20150701,201,B,996.8,7.8,999011,30.2,77,0,0,83,28003,
20150701,501,E,786.7,5,999015,17.6,64,0.2,2.6,999999,4458,"01,"
20150701,502,E,808.2,3.6,999015,20.1,63,0,5.6,80,6571,"01,"
20150701,503,E,828.5,3.8,999002,21,67,0,3.6,100,7252,"10,01,"
20150701,504,E,842.9,2.9,999004,24.6,48,0,7.2,999999,2945,
20150702,201,B,995.7,8.3,999011,30.4,76,0,0,80,29016,
20150702,501,E,787.9,6.6,999002,15.1,77,5.8,5.7,999999,8143,"60,"
